Date,Sensex,TATASTEEL.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,SBIN.NS,RELIANCE.NS,ITC.NS,HINDUNILVR.NS,WIPRO.NS,BAJFINANCE.NS,PFS.NS,SYNGENE.NS,DIXON.NS,MUTHOOTCAP.NS,THYROCARE.NS,IEX.NS,LALPATHLAB.NS,SHRIRAMCIT.NS,NETWORK18.NS,PVR.NS
2018-01-23,36139.98046875,74.28964233398438,975.6500244140625,588.5499877929688,362.29998779296875,318.1000061035156,974.0172729492188,276.6000061035156,1368.3499755859375,236.43756103515625,1708.699951171875,36.54999923706055,320.04998779296875,758.1400146484375,780.5499877929688,687.6500244140625,53.37666702270508,909.9000244140625,2041.3499755859375,55.599998474121094,1529.300048828125
2018-01-24,36161.640625,72.60806274414062,978.8250122070312,592.9000244140625,352.75,329.8999938964844,957.2760009765625,281.45001220703125,1365.9000244140625,235.46255493164062,1739.1500244140625,36.25,329.0249938964844,751.6199951171875,762.0499877929688,689.2000122070312,53.336666107177734,909.4000244140625,2048.949951171875,54.900001525878906,1485.25
2018-01-25,36050.44140625,73.27973937988281,987.4749755859375,587.7000122070312,360.79998779296875,313.1499938964844,956.8302001953125,281.25,1372.75,233.96255493164062,1710.300048828125,35.900001525878906,311.2749938964844,762.72998046875,772.3499755859375,689.5499877929688,53.4900016784668,898.9000244140625,2044.050048828125,52.849998474121094,1466.8499755859375
2018-01-29,36283.25,74.61357116699219,999.8250122070312,591.4500122070312,357.6499938964844,312.1000061035156,955.443359375,275.6499938964844,1397.300048828125,233.36256408691406,1715.300048828125,35.54999923706055,315.8999938964844,756.77001953125,767.7000122070312,691.1500244140625,53.49166488647461,900.5499877929688,2113.699951171875,52.5,1467.800048828125
2018-01-30,36033.73046875,73.91807556152344,997.75,585.3250122070312,353.25,313.54998779296875,941.4757690429688,275.20001220703125,1400.25,230.4750518798828,1678.4000244140625,35.150001525878906,309.82501220703125,757.4600219726562,752.5,689.75,53.209999084472656,890.7999877929688,2030.8499755859375,53.75,1422.9000244140625
2018-01-31,35965.01953125,70.50499725341797,1002.8499755859375,575.125,352.95001220703125,313.25,952.2733764648438,271.3999938964844,1369.3499755859375,228.52505493164062,1677.8499755859375,34.900001525878906,299.8500061035156,750.0700073242188,750.0999755859375,689.3499755859375,53.375,903.7000122070312,2018.0,55.849998474121094,1460.5999755859375
2018-02-01,35906.66015625,69.67500305175781,995.5750122070312,572.2999877929688,346.20001220703125,306.04998779296875,934.9872436523438,275.29998779296875,1371.25,225.56256103515625,1729.449951171875,34.70000076293945,299.20001220703125,765.1099853515625,751.0499877929688,695.6500244140625,53.56166458129883,910.4500122070312,2044.3499755859375,55.099998474121094,1418.8499755859375
2018-02-02,35066.75,67.04499816894531,974.0,571.625,335.1000061035156,297.3500061035156,895.858154296875,275.3500061035156,1372.199951171875,225.45005798339844,1628.9000244140625,33.349998474121094,299.45001220703125,737.5499877929688,725.4500122070312,670.25,53.23666763305664,906.0,1996.050048828125,50.75,1302.1500244140625
2018-02-05,34757.16015625,66.40499877929688,956.9249877929688,569.0999755859375,329.70001220703125,298.04998779296875,893.6788330078125,279.25,1355.75,224.06256103515625,1604.949951171875,33.75,298.0,739.469970703125,758.6500244140625,676.2000122070312,52.650001525878906,890.5999755859375,1957.25,51.29999923706055,1297.699951171875
2018-02-06,34195.94140625,66.44999694824219,948.4000244140625,553.875,330.70001220703125,291.75,883.7232055664062,273.5,1325.3499755859375,220.987548828125,1662.1500244140625,32.54999923706055,295.57501220703125,724.4299926757812,734.7000122070312,645.5499877929688,51.356666564941406,869.5999755859375,1893.75,49.79999923706055,1331.25
2018-02-07,34082.7109375,66.18000030517578,936.4000244140625,554.5250244140625,332.54998779296875,292.79998779296875,886.0015869140625,275.1499938964844,1312.6500244140625,217.01255798339844,1641.6500244140625,33.20000076293945,297.57501220703125,770.4500122070312,730.5,659.5999755859375,51.22166442871094,873.4000244140625,1956.25,49.599998474121094,1380.0999755859375
2018-02-08,34413.16015625,67.1449966430664,940.4749755859375,567.125,333.8500061035156,301.3999938964844,896.0562744140625,274.1000061035156,1329.550048828125,217.3500518798828,1662.1500244140625,33.54999923706055,299.7749938964844,702.6199951171875,774.4000244140625,667.5499877929688,52.03499984741211,893.2000122070312,1979.5999755859375,50.79999923706055,1414.1500244140625
2018-02-09,34005.76171875,68.52999877929688,924.75,554.5750122070312,326.75,296.3999938964844,889.419189453125,271.3500061035156,1333.050048828125,213.7500457763672,1639.4000244140625,33.5,296.95001220703125,691.6599731445312,761.75,655.1500244140625,51.56833267211914,898.4500122070312,1935.75,51.599998474121094,1396.5999755859375
2018-02-12,34300.46875,71.30999755859375,938.3250122070312,551.4000244140625,326.25,288.75,906.9034423828125,269.8500061035156,1344.449951171875,216.71255493164062,1643.800048828125,34.25,302.0249938964844,687.280029296875,792.0999755859375,656.8499755859375,52.084999084472656,908.9000244140625,2021.3499755859375,52.099998474121094,1412.75
2018-02-14,34155.94921875,70.80000305175781,941.5750122070312,548.875,318.95001220703125,276.20001220703125,924.883056640625,266.5,1349.4000244140625,220.08755493164062,1669.949951171875,33.400001525878906,305.45001220703125,671.25,786.25,655.8499755859375,51.85166549682617,902.75,2005.699951171875,51.70000076293945,1405.5
2018-02-15,34297.46875,70.05500030517578,940.9500122070312,557.2249755859375,328.6499938964844,278.70001220703125,926.8642578125,268.1000061035156,1358.1500244140625,219.37506103515625,1677.050048828125,33.099998474121094,302.07501220703125,656.9099731445312,757.25,638.9000244140625,51.52333450317383,902.25,2039.5,49.900001525878906,1403.9000244140625
2018-02-16,34010.76171875,68.9749984741211,939.2999877929688,564.0250244140625,321.04998779296875,271.6499938964844,912.6489868164062,266.45001220703125,1352.0999755859375,218.25006103515625,1675.25,32.349998474121094,290.95001220703125,643.030029296875,741.0,636.9000244140625,51.18666458129883,914.9500122070312,2047.75,49.5,1402.300048828125
2018-02-19,33774.66015625,64.88500213623047,939.0999755859375,565.875,319.75,268.5,918.2954711914062,264.1000061035156,1335.9000244140625,217.46255493164062,1642.699951171875,31.350000381469727,294.92498779296875,631.3699951171875,736.5,633.6500244140625,50.689998626708984,901.5,2006.449951171875,48.150001525878906,1391.9000244140625
2018-02-20,33703.58984375,65.12999725341797,931.5999755859375,568.4749755859375,317.25,269.6499938964844,912.4508666992188,263.25,1331.800048828125,218.58755493164062,1638.75,31.25,298.75,622.8300170898438,741.2000122070312,628.0999755859375,50.5099983215332,906.0999755859375,1970.0999755859375,48.400001525878906,1410.25
2018-02-21,33844.859375,64.09500122070312,928.7000122070312,573.7000122070312,319.20001220703125,273.29998779296875,920.6234130859375,268.20001220703125,1330.5999755859375,219.15005493164062,1596.449951171875,30.350000381469727,290.42498779296875,645.8800048828125,751.75,623.25,50.33000183105469,905.0999755859375,1976.1500244140625,48.25,1396.8499755859375
2018-02-22,33819.5,63.755001068115234,926.5999755859375,580.375,318.3500061035156,272.6000061035156,915.6703491210938,267.1000061035156,1326.449951171875,219.487548828125,1600.3499755859375,30.399999618530273,286.4750061035156,653.1799926757812,738.4000244140625,620.3499755859375,49.65833282470703,905.8499755859375,1975.300048828125,48.599998474121094,1384.550048828125
2018-02-23,34142.1484375,67.7750015258789,940.2750244140625,577.8250122070312,322.75,276.04998779296875,925.4774169921875,269.04998779296875,1323.1500244140625,221.25006103515625,1633.4000244140625,31.25,289.45001220703125,657.0900268554688,749.4500122070312,622.5999755859375,48.40999984741211,905.5999755859375,1985.6500244140625,49.900001525878906,1370.1500244140625
2018-02-26,34445.75,68.0199966430664,955.7750244140625,569.2999877929688,327.04998779296875,274.45001220703125,929.8856201171875,266.54998779296875,1333.300048828125,218.70005798339844,1674.949951171875,30.75,289.0,673.1500244140625,760.7000122070312,626.2000122070312,48.63999938964844,909.5499877929688,1961.75,50.95000076293945,1361.199951171875
2018-02-27,34346.390625,67.17500305175781,951.2750244140625,575.0999755859375,322.1499938964844,267.6000061035156,941.5748291015625,266.3999938964844,1346.3499755859375,218.81256103515625,1656.800048828125,30.600000381469727,286.375,691.3599853515625,775.7000122070312,626.8499755859375,48.22666549682617,907.6500244140625,1943.0,49.900001525878906,1335.5
2018-02-28,34184.0390625,67.16000366210938,942.0999755859375,586.2999877929688,313.25,268.0,945.5867919921875,265.04998779296875,1317.75,219.6000518798828,1640.25,30.149999618530273,295.1000061035156,690.9500122070312,764.0499877929688,624.4000244140625,48.63666534423828,911.5999755859375,2020.5999755859375,50.650001525878906,1320.449951171875
2018-03-01,34046.94140625,67.50499725341797,937.1749877929688,580.375,304.95001220703125,262.1499938964844,939.4945068359375,264.0,1324.25,219.37506103515625,1659.3499755859375,29.899999618530273,300.95001220703125,708.6900024414062,769.2999877929688,624.4500122070312,48.540000915527344,910.5,2008.949951171875,50.5,1305.3499755859375
2018-03-05,33746.78125,65.58999633789062,934.9749755859375,577.9500122070312,303.3500061035156,263.5,915.4227294921875,260.25,1299.75,218.21255493164062,1636.949951171875,29.700000762939453,292.04998779296875,695.260009765625,779.5,610.7999877929688,48.40666580200195,910.6500244140625,2023.6500244140625,47.900001525878906,1267.6500244140625
2018-03-06,33317.19921875,65.9749984741211,923.125,575.6749877929688,295.04998779296875,256.54998779296875,902.297119140625,256.5,1293.199951171875,215.21255493164062,1637.75,29.5,297.0249938964844,704.25,755.7999877929688,600.9500122070312,48.20833206176758,897.4000244140625,1982.0,48.099998474121094,1284.9000244140625
2018-03-07,33033.08984375,64.7699966430664,916.2999877929688,572.0499877929688,286.70001220703125,246.64999389648438,881.395263671875,259.8999938964844,1293.8499755859375,214.01255798339844,1618.3499755859375,28.25,293.5249938964844,695.0800170898438,738.4500122070312,577.7000122070312,46.939998626708984,875.2000122070312,1985.9000244140625,49.29999923706055,1288.050048828125
2018-03-08,33351.5703125,63.59000015258789,926.4249877929688,578.3250122070312,296.95001220703125,256.79998779296875,902.8914794921875,258.8500061035156,1293.1500244140625,213.90005493164062,1628.050048828125,27.049999237060547,288.5249938964844,691.260009765625,746.0,579.4500122070312,47.768333435058594,891.1500244140625,1965.449951171875,51.29999923706055,1305.0999755859375
2018-03-09,33307.140625,60.67499923706055,925.5250244140625,581.7000122070312,292.70001220703125,253.25,904.5260009765625,259.25,1300.75,213.7875518798828,1654.199951171875,26.899999618530273,289.20001220703125,690.3499755859375,754.9000244140625,582.8499755859375,48.005001068115234,888.0499877929688,1973.550048828125,49.79999923706055,1320.949951171875
2018-03-12,33917.94140625,62.290000915527344,933.625,592.875,300.6499938964844,252.85000610351562,921.5645141601562,270.1000061035156,1324.199951171875,218.02505493164062,1665.25,26.200000762939453,289.04998779296875,691.7899780273438,769.9000244140625,593.5999755859375,47.994998931884766,916.75,2019.3499755859375,53.79999923706055,1324.300048828125
2018-03-13,33856.78125,62.8849983215332,930.125,591.9000244140625,304.3500061035156,254.6999969482422,923.0999145507812,269.45001220703125,1320.550048828125,222.45005798339844,1680.699951171875,26.75,283.6000061035156,698.0399780273438,778.7999877929688,606.0499877929688,48.948333740234375,908.2999877929688,2005.0,55.150001525878906,1322.5999755859375
2018-03-14,33835.73828125,62.05500030517578,932.25,590.4000244140625,306.04998779296875,257.04998779296875,920.3262329101562,268.04998779296875,1316.9000244140625,220.38755798339844,1710.0999755859375,26.25,285.875,702.9299926757812,788.8499755859375,607.5,48.9900016784668,900.0499877929688,2000.550048828125,57.400001525878906,1327.0999755859375
2018-03-15,33685.5390625,61.17499923706055,940.4000244140625,591.25,301.45001220703125,253.6999969482422,903.2382202148438,265.54998779296875,1299.949951171875,220.050048828125,1726.25,28.0,284.92498779296875,693.9600219726562,793.5499877929688,629.5,49.266666412353516,903.9500122070312,2095.35009765625,57.400001525878906,1312.25
2018-03-16,33176.0,60.02000045776367,926.5,585.9500122070312,298.1000061035156,252.3000030517578,891.5985107421875,260.5,1299.1500244140625,221.81256103515625,1687.9000244140625,28.25,273.6499938964844,689.510009765625,753.0499877929688,616.0999755859375,49.858333587646484,894.7999877929688,2148.35009765625,56.849998474121094,1292.9000244140625
2018-03-19,32923.12109375,57.494998931884766,923.625,573.375,294.54998779296875,247.9499969482422,887.0912475585938,259.1499938964844,1309.4000244140625,216.487548828125,1631.8499755859375,27.450000762939453,272.0,680.72998046875,736.3499755859375,599.6500244140625,48.80833435058594,880.4500122070312,2101.39990234375,56.29999923706055,1267.75
2018-03-20,32996.76171875,59.29999923706055,919.75,582.2750244140625,292.0,249.10000610351562,881.4447631835938,259.20001220703125,1313.25,220.20005798339844,1657.300048828125,26.799999237060547,281.32501220703125,658.489990234375,738.9500122070312,596.6500244140625,48.67166519165039,869.2000122070312,2126.550048828125,56.04999923706055,1262.5999755859375
2018-03-21,33136.1796875,58.224998474121094,929.4500122070312,583.75,289.20001220703125,248.0,888.4780883789062,259.04998779296875,1315.5999755859375,221.43756103515625,1704.550048828125,26.600000381469727,282.70001220703125,661.5900268554688,737.9000244140625,592.2000122070312,48.814998626708984,880.7000122070312,2117.300048828125,56.349998474121094,1232.25
2018-03-22,33006.26953125,58.09000015258789,933.875,580.6500244140625,283.25,241.5500030517578,899.6224975585938,258.29998779296875,1311.8499755859375,216.33755493164062,1695.5999755859375,25.700000762939453,280.0,658.280029296875,723.7999877929688,590.9000244140625,48.688331604003906,870.5999755859375,2091.0,56.150001525878906,1233.4000244140625
2018-03-23,32596.5390625,56.650001525878906,920.7750244140625,583.7999877929688,275.54998779296875,234.8000030517578,885.5062866210938,256.0,1301.6500244140625,213.487548828125,1685.300048828125,24.700000762939453,282.9750061035156,640.8599853515625,708.3499755859375,594.7000122070312,48.503334045410156,851.4500122070312,2039.8499755859375,54.20000076293945,1228.1500244140625
2018-03-26,33066.41015625,58.154998779296875,946.7249755859375,577.625,281.6499938964844,246.5,892.638671875,258.1000061035156,1324.300048828125,205.5000457763672,1741.5999755859375,24.5,292.0,650.97998046875,706.25,606.6500244140625,50.5533332824707,860.25,2130.85009765625,60.099998474121094,1226.4000244140625
2018-03-27,33174.390625,59.0,946.2999877929688,577.0,283.8999938964844,254.35000610351562,891.3508911132812,258.8999938964844,1332.800048828125,205.5375518798828,1772.449951171875,24.850000381469727,300.5249938964844,653.77001953125,725.8499755859375,600.0499877929688,51.45500183105469,870.5,2135.550048828125,61.25,1243.550048828125
2018-03-28,32968.6796875,57.10499954223633,943.0499877929688,565.9000244140625,278.3500061035156,249.89999389648438,874.4114379882812,255.5,1333.3499755859375,210.862548828125,1767.550048828125,24.049999237060547,298.6000061035156,658.2100219726562,746.9000244140625,596.8499755859375,53.43000030517578,876.2999877929688,2131.550048828125,59.849998474121094,1215.25
2018-04-02,33255.359375,57.880001068115234,965.5999755859375,568.5750122070312,261.8500061035156,246.14999389648438,884.565185546875,258.25,1351.300048828125,217.237548828125,1818.5999755859375,24.049999237060547,294.4750061035156,649.3599853515625,778.7000122070312,596.8499755859375,52.959999084472656,871.6500244140625,2193.449951171875,62.25,1233.0999755859375
2018-04-03,33370.62890625,57.970001220703125,957.9500122070312,570.2249755859375,270.04998779296875,250.5,891.1032104492188,258.5,1348.4000244140625,212.925048828125,1834.25,24.899999618530273,292.5,659.6400146484375,795.7999877929688,593.0,52.88833236694336,868.75,2224.5,62.349998474121094,1248.1500244140625
2018-04-04,33019.0703125,56.05500030517578,941.625,562.0999755859375,268.6499938964844,247.3000030517578,886.4968872070312,258.6000061035156,1357.449951171875,211.20005798339844,1850.199951171875,25.100000381469727,291.7749938964844,670.4500122070312,810.0499877929688,589.9500122070312,51.345001220703125,852.0999755859375,2301.050048828125,59.349998474121094,1260.550048828125
2018-04-05,33596.80078125,58.04499816894531,954.4500122070312,573.7750244140625,278.6499938964844,259.29998779296875,899.6719970703125,259.6499938964844,1382.199951171875,214.6875457763672,1915.5999755859375,25.950000762939453,295.67498779296875,721.8699951171875,835.0,585.0,52.91999816894531,876.6500244140625,2335.550048828125,60.29999923706055,1256.199951171875
2018-04-06,33626.96875,58.720001220703125,961.7000122070312,563.5,280.6499938964844,259.70001220703125,902.4457397460938,260.8500061035156,1374.800048828125,212.96255493164062,1937.5999755859375,26.049999237060547,296.67498779296875,709.0700073242188,845.5999755859375,586.2000122070312,53.40166473388672,872.2000122070312,2305.64990234375,59.650001525878906,1246.25
2018-04-09,33788.5390625,58.6150016784668,969.5250244140625,555.625,280.8500061035156,260.6499938964844,907.3987426757812,265.79998779296875,1391.5999755859375,213.7875518798828,1944.25,26.350000381469727,296.375,733.8400268554688,852.9500122070312,585.8499755859375,54.4033317565918,870.25,2289.89990234375,59.70000076293945,1298.0999755859375
2018-04-10,33880.25,60.189998626708984,960.4249877929688,556.7000122070312,288.79998779296875,263.29998779296875,908.4389038085938,266.70001220703125,1391.5,214.5000457763672,1926.050048828125,26.299999237060547,307.25,727.3699951171875,885.7999877929688,587.0999755859375,54.18000030517578,873.7000122070312,2279.949951171875,58.900001525878906,1290.0999755859375
2018-04-11,33940.44140625,60.80500030517578,959.4249877929688,562.125,284.54998779296875,257.04998779296875,922.1093139648438,265.1499938964844,1409.1500244140625,214.27505493164062,1924.6500244140625,26.25,307.7250061035156,728.9500122070312,914.9000244140625,599.2999877929688,53.26166534423828,878.9500122070312,2279.14990234375,58.70000076293945,1302.949951171875
2018-04-12,34101.12890625,59.84000015258789,964.4000244140625,581.2999877929688,286.75,253.8000030517578,919.9794921875,261.95001220703125,1412.75,215.13755798339844,1929.3499755859375,25.950000762939453,309.375,721.3300170898438,919.2999877929688,606.6500244140625,53.38166427612305,881.5,2203.800048828125,58.150001525878906,1327.6500244140625
2018-04-13,34192.6484375,59.404998779296875,962.5,585.7249755859375,288.25,250.9499969482422,930.0341796875,260.75,1410.550048828125,220.612548828125,1914.3499755859375,26.049999237060547,307.82501220703125,719.469970703125,955.5999755859375,626.4500122070312,53.564998626708984,875.0999755859375,2197.199951171875,57.54999923706055,1315.3499755859375
2018-04-16,34305.4296875,59.15999984741211,971.0499877929688,566.5999755859375,287.6000061035156,249.0,928.2510986328125,264.45001220703125,1419.5,217.425048828125,1943.300048828125,25.899999618530273,307.70001220703125,708.4299926757812,994.7000122070312,632.2000122070312,54.31166458129883,874.8499755859375,2199.550048828125,56.849998474121094,1330.800048828125
2018-04-17,34395.05859375,59.60499954223633,974.25,562.5999755859375,291.75,248.14999389648438,935.3834838867188,267.6000061035156,1445.550048828125,213.5625457763672,1935.050048828125,25.450000762939453,314.1499938964844,688.3800048828125,964.1500244140625,629.1500244140625,54.34666442871094,856.9500122070312,2198.300048828125,56.599998474121094,1332.0
2018-04-18,34331.6796875,60.15999984741211,966.2999877929688,562.9749755859375,290.04998779296875,246.4499969482422,929.1921997070312,275.3500061035156,1450.5,219.487548828125,1926.8499755859375,25.200000762939453,317.7250061035156,690.219970703125,929.2999877929688,637.0999755859375,54.67166519165039,855.2000122070312,2199.35009765625,58.29999923706055,1324.1500244140625
2018-04-19,34427.2890625,62.19499969482422,969.5,566.4249877929688,289.6000061035156,246.14999389648438,933.4517822265625,277.3500061035156,1454.199951171875,219.33755493164062,1913.300048828125,25.149999618530273,325.2749938964844,686.030029296875,936.4500122070312,655.5999755859375,54.94333267211914,854.1500244140625,2199.949951171875,57.25,1332.75
2018-04-20,34415.578125,60.619998931884766,977.9500122070312,589.2249755859375,282.1499938964844,241.1999969482422,919.18701171875,276.20001220703125,1467.800048828125,223.5375518798828,1880.4000244140625,25.100000381469727,322.5249938964844,678.9299926757812,940.0,675.1500244140625,54.61000061035156,846.2999877929688,2270.75,57.75,1317.4000244140625
2018-04-23,34450.76953125,60.65999984741211,967.875,593.8499755859375,279.3999938964844,242.4499969482422,927.2109375,275.5,1452.75,223.01255798339844,1899.3499755859375,26.399999618530273,321.2749938964844,683.1900024414062,925.4000244140625,676.0999755859375,54.45333480834961,846.9000244140625,2308.300048828125,58.349998474121094,1374.25
2018-04-24,34616.640625,59.755001068115234,967.5,577.25,284.1000061035156,240.60000610351562,960.9412231445312,276.0,1459.6500244140625,215.21255493164062,1917.800048828125,25.899999618530273,327.67498779296875,685.9000244140625,900.1500244140625,685.25,54.97666549682617,843.0,2345.550048828125,54.400001525878906,1369.050048828125
2018-04-25,34501.26953125,58.619998931884766,960.375,580.1749877929688,278.8999938964844,237.1999969482422,961.3870239257812,274.1000061035156,1459.199951171875,215.362548828125,1899.8499755859375,25.399999618530273,339.6000061035156,678.739990234375,921.2000122070312,684.0999755859375,55.69499969482422,847.5999755859375,2341.64990234375,53.099998474121094,1400.5999755859375
2018-04-26,34713.6015625,57.81999969482422,965.125,588.2249755859375,278.8500061035156,233.1999969482422,966.1914672851562,278.25,1491.25,211.01255798339844,1892.0999755859375,25.399999618530273,321.0,690.9600219726562,924.4000244140625,679.0499877929688,55.40833282470703,847.8499755859375,2401.75,53.650001525878906,1397.8499755859375
2018-04-27,34969.69921875,58.97999954223633,961.7000122070312,592.5999755859375,287.8999938964844,242.60000610351562,986.9447631835938,279.3999938964844,1473.949951171875,207.112548828125,1901.1500244140625,25.600000381469727,307.79998779296875,692.6400146484375,922.5499877929688,668.75,54.39833450317383,847.7000122070312,2395.14990234375,54.04999923706055,1430.0
2018-04-30,35160.359375,59.494998931884766,972.1500244140625,599.75,284.20001220703125,246.39999389648438,954.254638671875,281.45001220703125,1508.9000244140625,209.0625457763672,1907.699951171875,25.350000381469727,312.0,724.9000244140625,913.9500122070312,668.9500122070312,53.791664123535156,844.25,2408.64990234375,54.150001525878906,1441.699951171875
2018-05-02,35176.421875,57.45000076293945,984.75,598.5250244140625,276.8999938964844,241.0,963.5663452148438,287.25,1471.949951171875,206.6625518798828,1905.0999755859375,25.450000762939453,310.6499938964844,697.8900146484375,893.5999755859375,659.9000244140625,52.41166687011719,838.7999877929688,2392.75,51.95000076293945,1408.550048828125
2018-05-03,35103.140625,58.54499816894531,983.9500122070312,591.2750244140625,281.8999938964844,241.89999389648438,952.570556640625,285.0,1452.199951171875,203.58755493164062,1874.300048828125,25.200000762939453,322.2749938964844,685.1099853515625,898.3499755859375,657.9000244140625,52.56166458129883,837.75,2366.550048828125,50.20000076293945,1449.5
