Date,GOOGL,MSFT
2018-06-27,55.84700012207031,97.54000091552734
2018-06-28,56.3390007019043,98.62999725341797
2018-06-29,56.45949935913086,98.61000061035156
2018-07-02,57.105499267578125,100.01000213623047
2018-07-03,55.81399917602539,99.05000305175781
2018-07-05,57.06449890136719,99.76000213623047
2018-07-06,57.75400161743164,101.16000366210938
2018-07-09,58.36399841308594,101.8499984741211
2018-07-10,58.356998443603516,102.12000274658203
2018-07-11,58.573001861572266,101.9800033569336
2018-07-12,60.0629997253418,104.19000244140625
2018-07-13,60.22100067138672,105.43000030517578
2018-07-16,59.82550048828125,104.91000366210938
2018-07-17,60.65399932861328,105.94999694824219
2018-07-18,60.64550018310547,105.12000274658203
2018-07-19,59.95500183105469,104.4000015258789
2018-07-20,59.89400100708008,106.2699966430664
2018-07-23,60.54999923706055,107.97000122070312
2018-07-24,62.907501220703125,107.66000366210938
2018-07-25,63.797000885009766,110.83000183105469
2018-07-26,64.2750015258789,109.62000274658203
2018-07-27,62.644500732421875,107.68000030517578
2018-07-30,61.50199890136719,105.37000274658203
2018-07-31,61.361000061035156,106.08000183105469
2018-08-01,61.64950180053711,106.27999877929688
2018-08-02,62.05649948120117,107.56999969482422
2018-08-03,61.90800094604492,108.04000091552734
2018-08-06,61.88349914550781,108.12999725341797
2018-08-07,62.79199981689453,108.87999725341797
2018-08-08,63.06650161743164,109.48999786376953
2018-08-09,63.222999572753906,109.66999816894531
2018-08-10,62.6254997253418,109.0
2018-08-13,62.43199920654297,108.20999908447266
2018-08-14,62.90700149536133,109.55999755859375
2018-08-15,61.611000061035156,107.66000366210938
2018-08-16,61.202999114990234,107.63999938964844
2018-08-17,60.79249954223633,107.58000183105469
2018-08-20,61.09749984741211,106.87000274658203
2018-08-21,60.87049865722656,105.9800033569336
2018-08-22,61.087501525878906,107.05999755859375
2018-08-23,61.05799865722656,107.55999755859375
2018-08-24,61.837501525878906,108.4000015258789
2018-08-27,62.813499450683594,109.5999984741211
2018-08-28,62.292999267578125,110.26000213623047
2018-08-29,63.23249816894531,112.0199966430664
2018-08-30,62.72200012207031,111.94999694824219
2018-08-31,61.59000015258789,112.33000183105469
2018-09-04,60.56549835205078,111.70999908447266
2018-09-05,59.95500183105469,108.48999786376953
2018-09-06,59.199501037597656,108.73999786376953
2018-09-07,58.87950134277344,108.20999908447266
2018-09-10,58.75299835205078,109.37999725341797
2018-09-11,59.4995002746582,111.23999786376953
2018-09-12,58.58000183105469,111.70999908447266
2018-09-13,59.106998443603516,112.91000366210938
2018-09-14,58.89899826049805,113.37000274658203
2018-09-17,57.99150085449219,112.13999938964844
2018-09-18,58.355499267578125,113.20999908447266
2018-09-19,58.7135009765625,111.69999694824219
2018-09-20,59.57849884033203,113.56999969482422
2018-09-21,58.60599899291992,114.26000213623047
2018-09-24,58.97800064086914,114.66999816894531
2018-09-25,59.69449996948242,114.44999694824219
2018-09-26,59.702999114990234,113.9800033569336
2018-09-27,60.36800003051758,114.41000366210938
2018-09-28,60.354000091552734,114.37000274658203
2018-10-01,60.42649841308594,115.61000061035156
2018-10-02,60.38199996948242,115.1500015258789
2018-10-03,60.576499938964844,115.16999816894531
2018-10-04,58.85350036621094,112.79000091552734
2018-10-05,58.39149856567383,112.12999725341797
2018-10-08,57.79600143432617,110.8499984741211
2018-10-09,57.25849914550781,112.26000213623047
2018-10-10,54.608001708984375,106.16000366210938
2018-10-11,54.5369987487793,105.91000366210938
2018-10-12,56.027000427246094,109.56999969482422
2018-10-15,55.12200164794922,107.5999984741211
2018-10-16,56.65399932861328,111.0
2018-10-17,56.37950134277344,110.70999908447266
2018-10-18,54.89550018310547,108.5
2018-10-19,55.25899887084961,108.66000366210938
2018-10-22,55.56850051879883,109.62999725341797
2018-10-23,55.74549865722656,108.0999984741211
2018-10-24,52.85599899291992,102.31999969482422
2018-10-25,55.179500579833984,108.30000305175781
2018-10-26,54.1875,106.95999908447266
2018-10-29,51.73649978637695,103.8499984741211
2018-10-30,52.47549819946289,103.7300033569336
2018-10-31,54.52899932861328,106.80999755859375
2018-11-01,54.29899978637695,105.91999816894531
2018-11-02,53.574501037597656,106.16000366210938
2018-11-05,52.7864990234375,107.51000213623047
2018-11-06,53.47850036621094,107.72000122070312
2018-11-07,55.4119987487793,111.95999908447266
2018-11-08,54.73149871826172,111.75
2018-11-09,53.85100173950195,109.56999969482422
2018-11-12,52.46799850463867,106.87000274658203
2018-11-13,52.39849853515625,106.94000244140625
2018-11-14,52.729000091552734,104.97000122070312
2018-11-15,53.5525016784668,107.27999877929688
2018-11-16,53.41350173950195,108.29000091552734
2018-11-19,51.37099838256836,104.62000274658203
2018-11-20,51.522499084472656,101.70999908447266
2018-11-21,52.17150115966797,103.11000061035156
2018-11-23,51.505001068115234,103.06999969482422
2018-11-26,52.797000885009766,106.47000122070312
2018-11-27,52.61399841308594,107.13999938964844
2018-11-28,54.589500427246094,111.12000274658203
2018-11-29,54.729000091552734,110.19000244140625
2018-11-30,55.48249816894531,110.88999938964844
2018-12-03,55.81800079345703,112.08999633789062
2018-12-04,53.12350082397461,108.5199966430664
2018-12-06,53.90399932861328,109.19000244140625
2018-12-07,52.32899856567383,104.81999969482422
2018-12-10,52.659000396728516,107.58999633789062
2018-12-11,53.08250045776367,108.58999633789062
2018-12-12,53.686500549316406,109.08000183105469
2018-12-13,53.676998138427734,109.44999694824219
2018-12-14,52.58549880981445,106.02999877929688
2018-12-17,51.282501220703125,102.88999938964844
2018-12-18,52.170501708984375,103.97000122070312
2018-12-19,51.77299880981445,103.69000244140625
2018-12-20,51.17900085449219,101.51000213623047
2018-12-21,49.5625,98.2300033569336
2018-12-24,49.23350143432617,94.12999725341797
2018-12-26,52.39250183105469,100.55999755859375
2018-12-27,52.64500045776367,101.18000030517578
2018-12-28,52.33399963378906,100.38999938964844
2018-12-31,52.24800109863281,101.56999969482422
2019-01-02,52.73400115966797,101.12000274658203
2019-01-03,51.27349853515625,97.4000015258789
2019-01-04,53.903499603271484,101.93000030517578
2019-01-07,53.79600143432617,102.05999755859375
2019-01-08,54.26850128173828,102.80000305175781
2019-01-09,54.08250045776367,104.2699966430664
2019-01-10,53.94150161743164,103.5999984741211
2019-01-11,53.2234992980957,102.80000305175781
2019-01-14,52.57550048828125,102.05000305175781
2019-01-15,54.32550048828125,105.01000213623047
2019-01-16,54.47549819946289,105.37999725341797
2019-01-17,54.95600128173828,106.12000274658203
2019-01-18,55.3650016784668,107.70999908447266
2019-01-22,53.93149948120117,105.68000030517578
2019-01-23,54.22050094604492,106.70999908447266
2019-01-24,54.20000076293945,106.19999694824219
2019-01-25,55.07550048828125,107.16999816894531
2019-01-28,53.99300003051758,105.08000183105469
2019-01-29,53.50299835205078,102.94000244140625
2019-01-30,54.89950180053711,106.37999725341797
2019-01-31,56.294498443603516,104.43000030517578
2019-02-01,55.930999755859375,102.77999877929688
2019-02-04,57.07099914550781,105.73999786376953
2019-02-05,57.59349822998047,107.22000122070312
2019-02-06,56.144500732421875,106.02999877929688
2019-02-07,55.295501708984375,105.2699966430664
2019-02-08,55.11899948120117,105.66999816894531
2019-02-11,55.10599899291992,105.25
2019-02-12,56.37900161743164,106.88999938964844
2019-02-13,56.43149948120117,106.80999755859375
2019-02-14,56.459999084472656,106.9000015258789
2019-02-15,55.98149871826172,108.22000122070312
2019-02-19,56.32550048828125,108.16999816894531
2019-02-20,56.02949905395508,107.1500015258789
2019-02-21,55.21049880981445,109.41000366210938
2019-02-22,55.827999114990234,110.97000122070312
2019-02-25,55.86650085449219,111.58999633789062
2019-02-26,56.10049819946289,112.36000061035156
2019-02-27,56.144500732421875,112.16999816894531
2019-02-28,56.32749938964844,112.02999877929688
2019-03-01,57.42599868774414,112.52999877929688
2019-03-04,57.67100143432617,112.26000213623047
2019-03-05,58.45949935913086,111.69999694824219
2019-03-06,58.24700164794922,111.75
2019-03-07,57.54249954223633,110.38999938964844
2019-03-08,57.49850082397461,110.51000213623047
2019-03-11,58.9630012512207,112.83000183105469
2019-03-12,59.86249923706055,113.62000274658203
2019-03-13,59.952999114990234,114.5
2019-03-14,59.62649917602539,114.58999633789062
2019-03-15,59.51499938964844,115.91000366210938
2019-03-18,59.4275016784668,117.56999969482422
2019-03-19,60.12300109863281,117.6500015258789
2019-03-20,61.32149887084961,117.5199966430664
2019-03-21,61.80649948120117,120.22000122070312
2019-03-22,60.38249969482422,117.05000305175781
2019-03-25,59.86899948120117,117.66000366210938
2019-03-26,59.492000579833984,117.91000366210938
2019-03-27,58.9005012512207,116.7699966430664
2019-03-28,58.61349868774414,116.93000030517578
2019-03-29,58.84450149536133,117.94000244140625
2019-04-01,59.94900131225586,119.0199966430664
2019-04-02,60.277000427246094,119.19000244140625
2019-04-03,60.54050064086914,119.97000122070312
2019-04-04,60.97249984741211,119.36000061035156
2019-04-05,60.5724983215332,119.88999938964844
2019-04-08,60.41400146484375,119.93000030517578
2019-04-09,60.134498596191406,119.27999877929688
2019-04-10,60.3224983215332,120.19000244140625
2019-04-11,60.47949981689453,120.33000183105469
2019-04-12,61.13650131225586,120.94999694824219
2019-04-15,61.326499938964844,121.05000305175781
2019-04-16,61.59550094604492,120.7699966430664
2019-04-17,62.00699996948242,121.7699966430664
2019-04-18,62.07350158691406,123.37000274658203
2019-04-22,62.6879997253418,123.76000213623047
2019-04-23,63.52949905395508,125.44000244140625
2019-04-24,63.002498626708984,125.01000213623047
2019-04-25,63.367000579833984,129.14999389648438
2019-04-26,63.87099838256836,129.88999938964844
2019-04-29,64.80999755859375,129.77000427246094
2019-04-30,59.948001861572266,130.60000610351562
2019-05-01,58.66600036621094,127.87999725341797
2019-05-02,58.32550048828125,126.20999908447266
2019-05-03,59.477500915527344,128.89999389648438
2019-05-06,59.67300033569336,128.14999389648438
2019-05-07,58.94300079345703,125.5199966430664
2019-05-08,58.53900146484375,125.51000213623047
2019-05-09,58.39849853515625,125.5
2019-05-10,58.38199996948242,127.12999725341797
2019-05-13,56.829498291015625,123.3499984741211
2019-05-14,56.24300003051758,124.7300033569336
2019-05-15,58.540000915527344,126.0199966430664
2019-05-16,59.224998474121094,128.92999267578125
2019-05-17,58.43899917602539,128.07000732421875
2019-05-20,57.233001708984375,126.22000122070312
2019-05-21,57.72200012207031,126.9000015258789
2019-05-22,57.79249954223633,127.66999816894531
2019-05-23,57.266998291015625,126.18000030517578
2019-05-24,56.93050003051758,126.23999786376953
2019-05-28,56.97800064086914,126.16000366210938
2019-05-29,55.99700164794922,124.94000244140625
2019-05-30,56.070499420166016,125.7300033569336
2019-05-31,55.32500076293945,123.68000030517578
2019-06-03,51.9370002746582,119.83999633789062
2019-06-04,52.7244987487793,123.16000366210938
2019-06-05,52.231998443603516,125.83000183105469
2019-06-06,52.38800048828125,127.81999969482422
2019-06-07,53.41849899291992,131.39999389648438
2019-06-10,54.13800048828125,132.60000610351562
2019-06-11,54.051998138427734,132.10000610351562
2019-06-12,53.95500183105469,131.49000549316406
2019-06-13,54.550498962402344,132.32000732421875
2019-06-14,54.314998626708984,132.4499969482422
2019-06-17,54.69449996948242,132.85000610351562
2019-06-18,55.262001037597656,135.16000366210938
2019-06-19,55.22549819946289,135.69000244140625
2019-06-20,55.65999984741211,136.9499969482422
2019-06-21,56.26850128173828,136.97000122070312
2019-06-24,55.834999084472656,137.77999877929688
2019-06-25,54.37900161743164,133.42999267578125
2019-06-26,54.01599884033203,133.92999267578125
2019-06-27,53.83150100708008,134.14999389648438
2019-06-28,54.13999938964844,133.9600067138672
2019-07-01,55.0,135.67999267578125
2019-07-02,55.630001068115234,136.5800018310547
2019-07-03,56.14950180053711,137.4600067138672
2019-07-05,56.63349914550781,137.05999755859375
2019-07-08,55.839500427246094,136.9600067138672
2019-07-09,56.214500427246094,136.4600067138672
2019-07-10,57.045501708984375,137.85000610351562
2019-07-11,57.20399856567383,138.39999389648438
2019-07-12,57.266998291015625,138.89999389648438
2019-07-15,57.5255012512207,138.89999389648438
2019-07-16,57.67300033569336,137.0800018310547
2019-07-17,57.33700180053711,136.27000427246094
2019-07-18,57.36199951171875,136.4199981689453
2019-07-19,56.57749938964844,136.6199951171875
2019-07-22,56.96049880981445,138.42999267578125
2019-07-23,57.40250015258789,139.2899932861328
2019-07-24,56.98649978637695,140.72000122070312
2019-07-25,56.797000885009766,140.19000244140625
2019-07-26,62.26100158691406,141.33999633789062
2019-07-29,62.09199905395508,141.02999877929688
2019-07-30,61.400001525878906,140.35000610351562
2019-07-31,60.90999984741211,136.27000427246094
2019-08-01,60.5890007019043,138.05999755859375
2019-08-02,59.816001892089844,136.89999389648438
2019-08-05,57.73749923706055,132.2100067138672
2019-08-06,58.55400085449219,134.69000244140625
2019-08-07,58.795501708984375,135.27999877929688
2019-08-08,60.30950164794922,138.88999938964844
2019-08-09,59.44499969482422,137.7100067138672
2019-08-12,58.724998474121094,135.7899932861328
2019-08-13,59.83649826049805,138.60000610351562
2019-08-14,58.212501525878906,133.97999572753906
2019-08-15,58.465999603271484,133.67999267578125
2019-08-16,58.96049880981445,136.1300048828125
2019-08-19,60.02199935913086,138.41000366210938
2019-08-20,59.17649841308594,137.25999450683594
2019-08-21,59.57899856567383,138.7899932861328
2019-08-22,59.57600021362305,137.77999877929688
2019-08-23,57.67900085449219,133.38999938964844
2019-08-26,58.558998107910156,135.4499969482422
2019-08-27,58.54100036621094,135.74000549316406
2019-08-28,58.6875,135.55999755859375
2019-08-29,59.71200180053711,138.1199951171875
2019-08-30,59.5265007019043,137.86000061035156
2019-09-03,58.477500915527344,136.0399932861328
2019-09-04,59.11349868774414,137.6300048828125
2019-09-05,60.609500885009766,140.0500030517578
2019-09-06,60.316001892089844,139.10000610351562
2019-09-09,60.26350021362305,137.52000427246094
2019-09-10,60.28499984741211,136.0800018310547
2019-09-11,61.0,136.1199951171875
2019-09-12,61.74850082397461,137.52000427246094
2019-09-13,62.00149917602539,137.32000732421875
2019-09-16,61.58150100708008,136.3300018310547
2019-09-17,61.49399948120117,137.38999938964844
2019-09-18,61.63249969482422,138.52000427246094
2019-09-19,61.9375,141.07000732421875
2019-09-20,61.492000579833984,139.44000244140625
2019-09-23,61.734500885009766,139.13999938964844
2019-09-24,60.916500091552734,137.3800048828125
2019-09-25,62.297000885009766,139.36000061035156
2019-09-26,62.114498138427734,139.5399932861328
2019-09-27,61.29750061035156,137.72999572753906
2019-09-30,61.05699920654297,139.02999877929688
2019-10-01,60.29999923706055,137.07000732421875
2019-10-02,58.895999908447266,134.64999389648438
2019-10-03,59.471500396728516,136.27999877929688
2019-10-04,60.54800033569336,138.1199951171875
2019-10-07,60.412498474121094,137.1199951171875
2019-10-08,59.506500244140625,135.6699981689453
2019-10-09,60.119998931884766,138.24000549316406
2019-10-10,60.4734992980957,139.10000610351562
2019-10-11,60.785499572753906,139.67999267578125
2019-10-14,60.88850021362305,139.5500030517578
2019-10-15,62.11199951171875,141.57000732421875
2019-10-16,62.150001525878906,140.41000366210938
2019-10-17,62.63999938964844,139.69000244140625
2019-10-18,62.22050094604492,137.41000366210938
2019-10-21,62.2140007019043,138.42999267578125
2019-10-22,62.060001373291016,136.3699951171875
2019-10-23,62.881500244140625,137.24000549316406
2019-10-24,62.955501556396484,139.94000244140625
2019-10-25,63.21500015258789,140.72999572753906
2019-10-28,64.4489974975586,144.19000244140625
2019-10-29,63.03300094604492,142.8300018310547
2019-10-30,63.03499984741211,144.61000061035156
2019-10-31,62.939998626708984,143.3699951171875
2019-11-01,63.61249923706055,143.72000122070312
2019-11-04,64.48049926757812,144.5500030517578
2019-11-05,64.5719985961914,144.4600067138672
2019-11-06,64.55049896240234,144.05999755859375
2019-11-07,65.34700012207031,144.25999450683594
2019-11-08,65.44999694824219,145.9600067138672
2019-11-11,64.91400146484375,146.11000061035156
2019-11-12,64.8604965209961,147.07000732421875
2019-11-13,64.80899810791016,147.30999755859375
2019-11-14,65.4574966430664,148.05999755859375
2019-11-15,66.677001953125,149.97000122070312
2019-11-18,65.99199676513672,150.33999633789062
2019-11-19,65.62950134277344,150.38999938964844
2019-11-20,65.09300231933594,149.6199951171875
2019-11-21,65.00700378417969,149.47999572753906
2019-11-22,64.68350219726562,149.58999633789062
2019-11-25,65.28199768066406,151.22999572753906
2019-11-26,65.6500015258789,152.02999877929688
2019-11-27,65.60649871826172,152.32000732421875
2019-11-29,65.20449829101562,151.3800048828125
2019-12-02,64.44300079345703,149.5500030517578
2019-12-03,64.73699951171875,149.30999755859375
2019-12-04,65.9469985961914,149.85000610351562
2019-12-05,66.3479995727539,149.92999267578125
2019-12-06,66.96949768066406,151.75
2019-12-09,67.14949798583984,151.36000061035156
2019-12-10,67.14450073242188,151.1300048828125
2019-12-11,67.2125015258789,151.6999969482422
2019-12-12,67.42449951171875,153.24000549316406
2019-12-13,67.34349822998047,154.52999877929688
2019-12-16,68.03500366210938,155.52999877929688
2019-12-17,67.74449920654297,154.69000244140625
2019-12-18,67.59549713134766,154.3699951171875
2019-12-19,67.8219985961914,155.7100067138672
2019-12-20,67.56099700927734,157.41000366210938
2019-12-23,67.53150177001953,157.41000366210938
2019-12-24,67.22149658203125,157.3800048828125
2019-12-26,68.12349700927734,158.6699981689453
2019-12-27,67.73200225830078,158.9600067138672
2019-12-30,66.9854965209961,157.58999633789062
2019-12-31,66.96949768066406,157.6999969482422
2020-01-02,68.43399810791016,160.6199951171875
2020-01-03,68.07599639892578,158.6199951171875
2020-01-06,69.8905029296875,159.02999877929688
2020-01-07,69.75550079345703,157.5800018310547
2020-01-08,70.25199890136719,160.08999633789062
2020-01-09,70.989501953125,162.08999633789062
2020-01-10,71.447998046875,161.33999633789062
2020-01-13,72.00150299072266,163.27999877929688
2020-01-14,71.52950286865234,162.1300048828125
2020-01-15,71.95999908447266,163.17999267578125
2020-01-16,72.50800323486328,166.1699981689453
2020-01-17,73.97599792480469,167.10000610351562
2020-01-21,74.11250305175781,166.5
2020-01-22,74.19349670410156,165.6999969482422
2020-01-23,74.2344970703125,166.72000122070312
2020-01-24,73.30850219726562,165.0399932861328
2020-01-27,71.58650207519531,162.27999877929688
2020-01-28,72.5250015258789,165.4600067138672
2020-01-29,72.83499908447266,168.0399932861328
2020-01-30,72.7125015258789,172.77999877929688
2020-01-31,71.63899993896484,170.22999572753906
2020-02-03,74.12999725341797,174.3800048828125
2020-02-04,72.27050018310547,180.1199951171875
2020-02-05,72.30249786376953,179.89999389648438
2020-02-06,73.79850006103516,183.6300048828125
2020-02-07,73.95549774169922,183.88999938964844
2020-02-10,75.43299865722656,188.6999969482422
2020-02-11,75.50299835205078,184.44000244140625
2020-02-12,75.93150329589844,184.7100067138672
2020-02-13,75.66950225830078,183.7100067138672
2020-02-14,75.9365005493164,185.35000610351562
2020-02-18,75.97200012207031,187.22999572753906
2020-02-19,76.24349975585938,187.27999877929688
2020-02-20,75.84950256347656,184.4199981689453
2020-02-21,74.1729965209961,178.58999633789062
2020-02-24,70.99299621582031,170.88999938964844
2020-02-25,69.31600189208984,168.07000732421875
2020-02-26,69.52349853515625,170.1699981689453
2020-02-27,65.74749755859375,158.17999267578125
2020-02-28,66.9625015258789,162.00999450683594
2020-03-02,69.31600189208984,172.7899932861328
2020-03-03,66.88600158691406,164.50999450683594
2020-03-04,69.08000183105469,170.5500030517578
2020-03-05,65.73799896240234,166.27000427246094
2020-03-06,64.78700256347656,161.57000732421875
2020-03-09,60.78950119018555,150.6199951171875
2020-03-10,63.75849914550781,160.9199981689453
2020-03-11,60.54499816894531,153.6300048828125
2020-03-12,55.57749938964844,139.05999755859375
2020-03-13,60.7135009765625,158.8300018310547
2020-03-16,53.650001525878906,135.4199981689453
2020-03-17,55.90299987792969,146.57000732421875
2020-03-18,54.55950164794922,140.39999389648438
2020-03-19,55.583499908447266,142.7100067138672
2020-03-20,53.410499572753906,137.35000610351562
2020-03-23,52.70650100708008,135.97999572753906
2020-03-24,56.5004997253418,148.33999633789062
2020-03-25,55.08100128173828,146.9199981689453
2020-03-26,58.145999908447266,156.11000061035156
2020-03-27,55.51300048828125,149.6999969482422
2020-03-30,57.31549835205078,160.22999572753906
2020-03-31,58.09749984741211,157.7100067138672
2020-04-01,55.10499954223633,152.11000061035156
2020-04-02,55.85150146484375,155.25999450683594
2020-04-03,54.6349983215332,153.8300018310547
2020-04-06,59.15950012207031,165.27000427246094
2020-04-07,59.12799835205078,163.49000549316406
2020-04-08,60.349998474121094,165.1300048828125
2020-04-09,60.32849884033203,165.13999938964844
2020-04-13,60.52050018310547,165.50999450683594
2020-04-14,63.26150131225586,173.6999969482422
2020-04-15,62.8650016784668,171.8800048828125
2020-04-16,62.871498107910156,177.0399932861328
2020-04-17,63.95000076293945,178.60000610351562
2020-04-20,63.057498931884766,175.05999755859375
2020-04-21,60.608001708984375,167.82000732421875
2020-04-22,62.920501708984375,173.52000427246094
2020-04-23,63.55849838256836,171.4199981689453
2020-04-24,63.83000183105469,174.5500030517578
2020-04-27,63.542999267578125,174.0500030517578
2020-04-28,61.62950134277344,169.80999755859375
2020-04-29,67.10900115966797,177.42999267578125
2020-04-30,67.33499908447266,179.2100067138672
2020-05-01,65.86599731445312,174.57000732421875
2020-05-04,66.1449966430664,178.83999633789062
2020-05-05,67.45099639892578,180.75999450683594
2020-05-06,67.27149963378906,182.5399932861328
2020-05-07,68.46399688720703,183.60000610351562
2020-05-08,69.21700286865234,184.67999267578125
2020-05-11,70.17949676513672,186.74000549316406
2020-05-12,68.75900268554688,182.50999450683594
2020-05-13,67.41649627685547,179.75
2020-05-14,67.84300231933594,180.52999877929688
2020-05-15,68.65299987792969,183.16000366210938
2020-05-18,69.25900268554688,184.91000366210938
2020-05-19,68.72000122070312,183.6300048828125
2020-05-20,70.45800018310547,185.66000366210938
2020-05-21,70.3375015258789,183.42999267578125
2020-05-22,70.66200256347656,183.50999450683594
2020-05-26,71.06849670410156,181.57000732421875
2020-05-27,71.01399993896484,181.80999755859375
2020-05-28,70.91200256347656,181.39999389648438
2020-05-29,71.6760025024414,183.25
2020-06-01,71.74349975585938,182.8300018310547
2020-06-02,72.1155014038086,184.91000366210938
2020-06-03,71.9625015258789,185.36000061035156
2020-06-04,70.71499633789062,182.9199981689453
2020-06-05,72.0009994506836,187.1999969482422
2020-06-08,72.4020004272461,188.36000061035156
